participant,trialnumber,blocknumber,condition,eventtype,eventtype2,RDKnumber,eventcolor,eventfrequency,eventnumber,eventonsettimes,response,RT
1,2,1,1,distractor,distractor,3,grün,23,1,0.652083333333333,CR,NaN
1,4,1,1,distractor,distractor,3,grün,23,1,0.610416666666667,CR,NaN
1,9,1,1,distractor,distractor,3,grün,23,1,1.21875,FA_proper,763.776016235352
1,10,1,3,target,target_primed,3,grün,23,1,0.69375,hit,1159.56945419312
1,11,1,3,target,target_primed,3,grün,23,1,0.352083333333333,miss,NaN
1,12,1,3,distractor,distractor,2,blau,20,1,0.702083333333333,CR,NaN
1,12,1,3,distractor,distractor,2,blau,20,2,1.65208333333333,FA_proper,695.227829615275
1,19,1,2,distractor,distractor,1,orange,17,1,0.59375,FA_proper,643.736759821574
1,19,1,2,distractor,distractor,1,orange,17,2,1.53541666666667,CR,NaN
1,21,1,2,distractor,distractor,1,orange,17,1,0.410416666666667,FA_proper,1088.44024340312
1,21,1,2,distractor,distractor,1,orange,17,2,1.41041666666667,CR,NaN
1,26,1,3,distractor,distractor,2,blau,20,1,1.65208333333333,CR,NaN
1,29,1,2,target,target_nonprimed,3,grün,23,1,1.47708333333333,miss,NaN
1,31,1,3,target,target_primed,3,grün,23,1,0.785416666666667,hit,925.960111618042
1,33,1,1,target,target_nonprimed,2,blau,20,1,0.552083333333333,miss,NaN
1,33,1,1,distractor,distractor,3,grün,23,2,1.52708333333333,FA_proper,985.759957631429
1,37,1,2,distractor,distractor,1,orange,17,1,1.65208333333333,CR,NaN
1,38,1,1,target,target_nonprimed,2,blau,20,1,0.902083333333333,miss,NaN
1,42,1,3,distractor,distractor,2,blau,20,1,0.452083333333333,FA_proper,860.622914632161
1,42,1,3,distractor,distractor,2,blau,20,2,1.50208333333333,CR,NaN
1,43,1,3,distractor,distractor,2,blau,20,1,0.752083333333333,CR,NaN
1,43,1,3,distractor,distractor,2,blau,20,2,1.55208333333333,FA_proper,988.068262736003
1,44,1,1,distractor,distractor,3,grün,23,1,0.785416666666667,FA_proper,760.727024078369
1,45,1,2,distractor,distractor,1,orange,17,1,0.29375,CR,NaN
1,46,1,3,target,target_primed,3,grün,23,1,0.86875,hit,1119.04745101929
1,49,1,3,distractor,distractor,2,blau,20,1,0.402083333333333,FA_proper,877.328968048096
1,49,1,3,distractor,distractor,2,blau,20,2,1.65208333333333,CR,NaN
1,50,1,2,distractor,distractor,1,orange,17,1,0.59375,CR,NaN
1,50,1,2,distractor,distractor,1,orange,17,2,1.65208333333333,CR,NaN
1,55,2,3,distractor,distractor,2,blau,20,1,0.502083333333333,FA_proper,697.309064865112
1,55,2,3,target,target_nonprimed,1,orange,17,2,1.53541666666667,miss,NaN
1,57,2,2,target,target_primed,2,blau,20,1,0.552083333333333,hit,829.545259475708
1,57,2,2,distractor,distractor,1,orange,17,2,1.46875,CR,NaN
1,58,2,3,target,target_nonprimed,1,orange,17,1,1.29375,miss,NaN
1,60,2,3,target,target_nonprimed,1,orange,17,1,0.535416666666666,hit,854.700485865275
1,60,2,3,target,target_primed,3,grün,23,2,1.35208333333333,miss,NaN
1,61,2,2,target,target_nonprimed,3,grün,23,1,0.69375,hit,642.138942082723
1,61,2,2,distractor,distractor,1,orange,17,2,1.59375,CR,NaN
1,65,2,1,target,target_nonprimed,2,blau,20,1,0.652083333333333,hit,714.704306920369
1,65,2,1,distractor,distractor,3,grün,23,2,1.56875,CR,NaN
1,69,2,3,target,target_nonprimed,1,orange,17,1,0.59375,hit,623.346010843913
1,69,2,3,distractor,distractor,2,blau,20,2,1.55208333333333,CR,NaN
1,74,2,3,target,target_nonprimed,1,orange,17,1,1.11875,hit,635.451523462931
1,75,2,2,target,target_primed,2,blau,20,1,1.20208333333333,miss,NaN
1,76,2,3,distractor,distractor,2,blau,20,1,0.452083333333333,CR,NaN
1,76,2,3,target,target_nonprimed,1,orange,17,2,1.35208333333333,hit,591.216643651326
1,77,2,1,target,target_nonprimed,2,blau,20,1,0.452083333333333,hit,1264.44311141968
1,77,2,1,target,target_primed,1,orange,17,2,1.53541666666667,miss,NaN
1,80,2,2,target,target_primed,2,blau,20,1,0.402083333333333,miss,NaN
1,87,2,3,target,target_nonprimed,1,orange,17,1,0.29375,hit,610.887543360392
1,87,2,3,distractor,distractor,2,blau,20,2,1.40208333333333,CR,NaN
1,89,2,2,target,target_primed,2,blau,20,1,1.40208333333333,hit,1059.1846148173
1,90,2,2,distractor,distractor,1,orange,17,1,0.652083333333333,FA_proper,531.253512700399
1,94,2,3,distractor,distractor,2,blau,20,1,1.05208333333333,CR,NaN
1,95,2,2,target,target_primed,2,blau,20,1,0.302083333333333,hit,782.206519444784
1,95,2,2,target,target_nonprimed,3,grün,23,2,1.47708333333333,miss,NaN
1,105,3,1,target,target_primed,1,orange,17,1,0.652083333333334,hit,632.852633794148
1,106,3,2,distractor,distractor,1,orange,17,1,1.00208333333333,CR,NaN
1,108,3,2,target,target_nonprimed,3,grün,23,1,0.610416666666667,hit,616.764624913534
1,109,3,2,distractor,distractor,1,orange,17,1,1.29375,CR,NaN
1,110,3,2,target,target_primed,2,blau,20,1,0.402083333333333,miss,NaN
1,110,3,2,distractor,distractor,1,orange,17,2,1.46875,CR,NaN
1,112,3,1,target,target_nonprimed,2,blau,20,1,0.402083333333333,miss,NaN
1,112,3,1,target,target_primed,1,orange,17,2,1.59375,hit,645.42981783549
1,113,3,1,distractor,distractor,3,grün,23,1,0.69375,CR,NaN
1,113,3,1,distractor,distractor,3,grün,23,2,1.61041666666667,CR,NaN
1,114,3,2,distractor,distractor,1,orange,17,1,1.53541666666667,CR,NaN
1,118,3,1,target,target_nonprimed,2,blau,20,1,0.252083333333333,hit,724.021069208781
1,118,3,1,distractor,distractor,3,grün,23,2,1.08541666666667,CR,NaN
1,120,3,2,distractor,distractor,1,orange,17,1,0.710416666666667,FA_proper,479.221105575562
1,120,3,2,target,target_nonprimed,3,grün,23,2,1.69375,miss,NaN
1,122,3,3,distractor,distractor,2,blau,20,1,0.252083333333333,FA_proper,889.340591430664
1,127,3,3,distractor,distractor,2,blau,20,1,0.652083333333334,FA_proper,589.976596832275
1,127,3,3,target,target_nonprimed,1,orange,17,2,1.46875,hit,812.623961766561
1,128,3,2,distractor,distractor,1,orange,17,1,1.17708333333333,FA_proper,916.608460744222
1,131,3,2,target,target_primed,2,blau,20,1,0.352083333333333,hit,828.428220748901
1,131,3,2,distractor,distractor,1,orange,17,2,1.59375,CR,NaN
1,135,3,1,distractor,distractor,3,grün,23,1,0.610416666666667,CR,NaN
1,135,3,1,distractor,distractor,3,grün,23,2,1.61041666666667,FA_proper,533.770481745402
1,137,3,1,distractor,distractor,3,grün,23,1,0.21875,CR,NaN
1,137,3,1,target,target_nonprimed,2,blau,20,2,1.20208333333333,miss,NaN
1,138,3,2,target,target_primed,2,blau,20,1,0.602083333333333,hit,612.096214294434
1,138,3,2,target,target_nonprimed,3,grün,23,2,1.56875,miss,NaN
1,139,3,1,target,target_primed,1,orange,17,1,0.410416666666667,hit,644.947655995687
1,139,3,1,target,target_nonprimed,2,blau,20,2,1.50208333333333,miss,NaN
1,142,3,2,distractor,distractor,1,orange,17,1,0.710416666666667,CR,NaN
1,145,3,1,distractor,distractor,3,grün,23,1,0.960416666666666,CR,NaN
1,147,3,3,distractor,distractor,2,blau,20,1,0.652083333333334,FA_proper,818.119128545125
1,147,3,3,target,target_nonprimed,1,orange,17,2,1.46875,miss,NaN
1,148,3,3,distractor,distractor,2,blau,20,1,0.752083333333333,CR,NaN
1,148,3,3,target,target_nonprimed,1,orange,17,2,1.65208333333333,miss,NaN
1,150,3,3,distractor,distractor,2,blau,20,1,0.602083333333333,CR,NaN
1,150,3,3,target,target_primed,3,grün,23,2,1.47708333333333,miss,NaN
1,153,4,2,distractor,distractor,1,orange,17,1,0.410416666666666,CR,NaN
1,153,4,2,target,target_nonprimed,3,grün,23,2,1.47708333333333,hit,713.4352684021
1,158,4,2,distractor,distractor,1,orange,17,1,0.235416666666667,CR,NaN
1,160,4,1,target,target_primed,1,orange,17,1,0.710416666666666,hit,637.974214553833
1,160,4,1,target,target_nonprimed,2,blau,20,2,1.65208333333333,miss,NaN
1,161,4,3,target,target_nonprimed,1,orange,17,1,1.59375,hit,588.698641459147
1,162,4,2,target,target_primed,2,blau,20,1,0.752083333333333,hit,770.100100835164
1,163,4,3,target,target_nonprimed,1,orange,17,1,0.652083333333334,hit,499.871794382731
1,164,4,3,target,target_primed,3,grün,23,1,0.39375,hit,723.588339487712
1,164,4,3,distractor,distractor,2,blau,20,2,1.25208333333333,CR,NaN
1,165,4,1,target,target_nonprimed,2,blau,20,1,1.45208333333333,hit,796.855274836222
1,167,4,2,target,target_primed,2,blau,20,1,0.502083333333333,hit,699.561166763305
1,167,4,2,target,target_primed,2,blau,20,2,1.60208333333333,miss,NaN
1,168,4,3,distractor,distractor,2,blau,20,1,0.552083333333333,FA_proper,785.245354970296
1,171,4,2,distractor,distractor,1,orange,17,1,0.352083333333333,FA_proper,559.280872344971
1,171,4,2,target,target_primed,2,blau,20,2,1.55208333333333,miss,NaN
1,179,4,1,distractor,distractor,3,grün,23,1,0.74375,CR,NaN
1,179,4,1,target,target_primed,1,orange,17,2,1.53541666666667,hit,517.095263799032
1,181,4,2,target,target_nonprimed,3,grün,23,1,0.960416666666667,hit,590.865914026896
1,182,4,2,target,target_primed,2,blau,20,1,0.452083333333333,hit,601.405334472656
1,182,4,2,distractor,distractor,1,orange,17,2,1.29375,CR,NaN
1,185,4,1,distractor,distractor,3,grün,23,1,0.74375,FA_proper,1242.8065776825
1,185,4,1,target,target_primed,1,orange,17,2,1.59375,hit,392.806577682495
1,187,4,2,distractor,distractor,1,orange,17,1,0.710416666666667,CR,NaN
1,187,4,2,distractor,distractor,1,orange,17,2,1.59375,CR,NaN
1,188,4,2,distractor,distractor,1,orange,17,1,0.46875,CR,NaN
1,188,4,2,distractor,distractor,1,orange,17,2,1.53541666666667,CR,NaN
1,189,4,3,target,target_nonprimed,1,orange,17,1,0.235416666666667,hit,1127.5390625
1,189,4,3,distractor,distractor,2,blau,20,2,1.45208333333333,CR,NaN
1,190,4,1,distractor,distractor,3,grün,23,1,0.91875,CR,NaN
1,192,4,3,distractor,distractor,2,blau,20,1,1.20208333333333,FA_proper,750.478188196818
1,195,4,1,target,target_primed,1,orange,17,1,1.65208333333333,hit,626.247533162435
1,196,4,3,target,target_nonprimed,1,orange,17,1,0.410416666666667,hit,502.596378326416
1,199,4,2,target,target_nonprimed,3,grün,23,1,0.352083333333334,miss,NaN
1,203,5,3,target,target_primed,3,grün,23,1,1.08541666666667,hit,828.135347366333
1,204,5,2,distractor,distractor,1,orange,17,1,1.11875,CR,NaN
1,207,5,2,target,target_nonprimed,3,grün,23,1,0.435416666666667,miss,NaN
1,207,5,2,target,target_primed,2,blau,20,2,1.50208333333333,hit,440.618546803792
1,209,5,3,target,target_primed,3,grün,23,1,0.39375,miss,NaN
1,210,5,2,target,target_nonprimed,3,grün,23,1,0.21875,hit,1239.71843719482
1,210,5,2,distractor,distractor,1,orange,17,2,1.41041666666667,CR,NaN
1,214,5,1,distractor,distractor,3,grün,23,1,0.39375,CR,NaN
1,214,5,1,target,target_nonprimed,2,blau,20,2,1.20208333333333,hit,775.867223739624
1,215,5,2,target,target_primed,2,blau,20,1,1.05208333333333,hit,789.245732625325
1,222,5,1,target,target_nonprimed,2,blau,20,1,0.752083333333333,hit,753.551276524862
1,228,5,1,distractor,distractor,3,grün,23,1,1.56875,CR,NaN
1,232,5,2,target,target_nonprimed,3,grün,23,1,0.310416666666667,miss,NaN
1,232,5,2,target,target_nonprimed,3,grün,23,2,1.56875,miss,NaN
1,235,5,3,target,target_nonprimed,1,orange,17,1,0.885416666666667,hit,598.342450459798
1,236,5,2,target,target_nonprimed,3,grün,23,1,0.260416666666667,miss,NaN
1,239,5,1,distractor,distractor,3,grün,23,1,0.69375,CR,NaN
1,240,5,3,target,target_primed,3,grün,23,1,1.65208333333333,hit,552.243932088216
1,241,5,2,target,target_nonprimed,3,grün,23,1,0.652083333333333,hit,924.205176035563
1,243,5,2,target,target_primed,2,blau,20,1,0.802083333333333,miss,NaN
1,248,5,1,distractor,distractor,3,grün,23,1,0.527083333333333,CR,NaN
1,248,5,1,target,target_primed,1,orange,17,2,1.59375,hit,441.889603932698
1,250,5,1,distractor,distractor,3,grün,23,1,0.352083333333333,CR,NaN
1,250,5,1,target,target_nonprimed,2,blau,20,2,1.20208333333333,hit,612.718470891317
1,252,6,2,target,target_nonprimed,3,grün,23,1,0.74375,hit,550.755135218302
1,252,6,2,distractor,distractor,1,orange,17,2,1.59375,CR,NaN
1,254,6,2,target,target_nonprimed,3,grün,23,1,0.610416666666667,hit,696.587880452474
1,254,6,2,distractor,distractor,1,orange,17,2,1.53541666666667,CR,NaN
1,257,6,1,target,target_nonprimed,2,blau,20,1,1.55208333333333,hit,607.591406504313
1,258,6,1,distractor,distractor,3,grün,23,1,0.477083333333334,CR,NaN
1,258,6,1,distractor,distractor,3,grün,23,2,1.61041666666667,CR,NaN
1,259,6,1,target,target_primed,1,orange,17,1,0.885416666666667,hit,611.587476730347
1,260,6,1,target,target_nonprimed,2,blau,20,1,0.502083333333333,hit,1234.93347167969
1,260,6,1,target,target_nonprimed,2,blau,20,2,1.30208333333333,hit,434.933471679687
1,262,6,3,target,target_nonprimed,1,orange,17,1,0.235416666666667,hit,636.601956685384
1,262,6,3,target,target_nonprimed,1,orange,17,2,1.65208333333333,miss,NaN
1,264,6,2,target,target_primed,2,blau,20,1,1.65208333333333,hit,631.505870819092
1,265,6,1,distractor,distractor,3,grün,23,1,0.39375,CR,NaN
1,268,6,2,distractor,distractor,1,orange,17,1,0.652083333333333,FA_proper,586.867030461629
1,268,6,2,distractor,distractor,1,orange,17,2,1.53541666666667,CR,NaN
1,274,6,1,target,target_primed,1,orange,17,1,0.76875,hit,588.213141759237
1,275,6,3,target,target_primed,3,grün,23,1,0.435416666666667,miss,NaN
1,275,6,3,target,target_primed,3,grün,23,2,1.39375,hit,809.379895528157
1,279,6,1,distractor,distractor,3,grün,23,1,0.86875,CR,NaN
1,280,6,1,target,target_primed,1,orange,17,1,0.827083333333333,hit,547.209469477336
1,281,6,3,target,target_nonprimed,1,orange,17,1,0.29375,hit,905.977980295817
1,281,6,3,distractor,distractor,2,blau,20,2,1.10208333333333,CR,NaN
1,284,6,1,target,target_nonprimed,2,blau,20,1,0.352083333333333,hit,735.926421483358
1,287,6,2,target,target_nonprimed,3,grün,23,1,1.26041666666667,hit,640.439875920614
1,289,6,2,distractor,distractor,1,orange,17,1,0.46875,FA_proper,679.575077692668
1,289,6,2,distractor,distractor,1,orange,17,2,1.59375,CR,NaN
1,292,6,3,distractor,distractor,2,blau,20,1,0.552083333333333,CR,NaN
1,292,6,3,distractor,distractor,2,blau,20,2,1.55208333333333,FA_proper,474.753427505493
1,293,6,2,distractor,distractor,1,orange,17,1,0.59375,CR,NaN
1,294,6,1,distractor,distractor,3,grün,23,1,1.52708333333333,CR,NaN
1,297,6,3,target,target_nonprimed,1,orange,17,1,1.41041666666667,hit,492.765776316325
1,298,6,1,target,target_primed,1,orange,17,1,1.29375,hit,636.543114980062
1,304,7,3,distractor,distractor,2,blau,20,1,0.302083333333333,FA_proper,933.597342173258
1,304,7,3,distractor,distractor,2,blau,20,2,1.50208333333333,CR,NaN
1,307,7,3,distractor,distractor,2,blau,20,1,0.602083333333333,CR,NaN
1,308,7,1,distractor,distractor,3,grün,23,1,0.435416666666667,FA_proper,753.464285532634
1,308,7,1,target,target_primed,1,orange,17,2,1.46875,miss,NaN
1,310,7,3,distractor,distractor,2,blau,20,1,0.352083333333334,FA_proper,1176.69706344604
1,310,7,3,target,target_primed,3,grün,23,2,1.61041666666667,miss,NaN
1,311,7,3,target,target_primed,3,grün,23,1,0.652083333333333,hit,778.054920832316
1,311,7,3,distractor,distractor,2,blau,20,2,1.60208333333333,CR,NaN
1,312,7,3,target,target_primed,3,grün,23,1,0.310416666666667,hit,898.749192555746
1,312,7,3,distractor,distractor,2,blau,20,2,1.55208333333333,CR,NaN
1,315,7,1,target,target_primed,1,orange,17,1,1.59375,hit,767.662191390991
1,317,7,1,target,target_nonprimed,2,blau,20,1,0.752083333333333,hit,497.263622283936
1,317,7,1,distractor,distractor,3,grün,23,2,1.65208333333333,CR,NaN
1,318,7,2,target,target_nonprimed,3,grün,23,1,0.91875,hit,579.771693547567
1,320,7,1,distractor,distractor,3,grün,23,1,0.652083333333334,CR,NaN
1,320,7,1,distractor,distractor,3,grün,23,2,1.47708333333333,CR,NaN
1,321,7,2,target,target_primed,2,blau,20,1,1.25208333333333,hit,623.634481430054
1,322,7,1,target,target_primed,1,orange,17,1,0.410416666666667,hit,504.413652420044
1,322,7,1,target,target_nonprimed,2,blau,20,2,1.20208333333333,miss,NaN
1,323,7,1,target,target_primed,1,orange,17,1,0.46875,hit,515.211741129558
1,324,7,1,target,target_primed,1,orange,17,1,0.710416666666667,hit,774.951362609863
1,324,7,1,distractor,distractor,3,grün,23,2,1.69375,CR,NaN
1,327,7,3,distractor,distractor,2,blau,20,1,0.802083333333333,CR,NaN
1,328,7,1,distractor,distractor,3,grün,23,1,0.785416666666667,CR,NaN
1,328,7,1,target,target_primed,1,orange,17,2,1.59375,hit,561.805391311645
1,331,7,2,distractor,distractor,1,orange,17,1,1.41041666666667,FA_proper,589.402914047241
1,332,7,3,distractor,distractor,2,blau,20,1,0.402083333333333,CR,NaN
1,332,7,3,distractor,distractor,2,blau,20,2,1.45208333333333,CR,NaN
1,336,7,3,target,target_primed,3,grün,23,1,0.69375,hit,1196.52064641317
1,336,7,3,target,target_nonprimed,1,orange,17,2,1.53541666666667,hit,354.853979746501
1,337,7,2,distractor,distractor,1,orange,17,1,0.46875,CR,NaN
1,338,7,2,distractor,distractor,1,orange,17,1,0.535416666666666,CR,NaN
1,338,7,2,distractor,distractor,1,orange,17,2,1.35208333333333,CR,NaN
1,341,7,3,distractor,distractor,2,blau,20,1,1.50208333333333,CR,NaN
1,342,7,1,distractor,distractor,3,grün,23,1,0.260416666666667,CR,NaN
1,350,7,3,target,target_nonprimed,1,orange,17,1,0.352083333333333,hit,614.273420969645
1,350,7,3,target,target_nonprimed,1,orange,17,2,1.17708333333333,hit,905.285278956096
1,354,8,3,distractor,distractor,2,blau,20,1,0.602083333333333,CR,NaN
1,354,8,3,target,target_primed,3,grün,23,2,1.47708333333333,miss,NaN
1,360,8,1,target,target_primed,1,orange,17,1,0.46875,hit,698.915036519368
1,360,8,1,target,target_primed,1,orange,17,2,1.59375,hit,851.957114537557
1,362,8,2,target,target_nonprimed,3,grün,23,1,1.21875,miss,NaN
1,363,8,3,target,target_nonprimed,1,orange,17,1,0.827083333333333,hit,465.910132726034
1,367,8,1,target,target_nonprimed,2,blau,20,1,0.552083333333333,miss,NaN
1,369,8,3,target,target_nonprimed,1,orange,17,1,0.29375,hit,1097.86262512207
1,369,8,3,target,target_primed,3,grün,23,2,1.17708333333333,miss,NaN
1,370,8,3,distractor,distractor,2,blau,20,1,0.352083333333334,CR,NaN
1,370,8,3,distractor,distractor,2,blau,20,2,1.60208333333333,FA_proper,879.467757542928
1,377,8,2,distractor,distractor,1,orange,17,1,0.76875,CR,NaN
1,377,8,2,target,target_primed,2,blau,20,2,1.65208333333333,miss,NaN
1,381,8,1,target,target_primed,1,orange,17,1,1.35208333333333,hit,622.236124674479
1,384,8,3,distractor,distractor,2,blau,20,1,1.45208333333333,CR,NaN
1,385,8,3,target,target_primed,3,grün,23,1,0.477083333333333,miss,NaN
1,385,8,3,target,target_primed,3,grün,23,2,1.39375,miss,NaN
1,387,8,3,distractor,distractor,2,blau,20,1,0.202083333333333,CR,NaN
1,387,8,3,target,target_primed,3,grün,23,2,1.56875,hit,758.703327178955
1,388,8,3,distractor,distractor,2,blau,20,1,1.00208333333333,CR,NaN
1,389,8,2,distractor,distractor,1,orange,17,1,0.652083333333333,FA_proper,560.996961593628
1,389,8,2,target,target_nonprimed,3,grün,23,2,1.69375,miss,NaN
1,390,8,3,distractor,distractor,2,blau,20,1,0.252083333333333,CR,NaN
1,390,8,3,target,target_primed,3,grün,23,2,1.56875,miss,NaN
1,391,8,3,distractor,distractor,2,blau,20,1,1.60208333333333,CR,NaN
1,392,8,1,distractor,distractor,3,grün,23,1,0.310416666666667,CR,NaN
1,392,8,1,distractor,distractor,3,grün,23,2,1.69375,CR,NaN
1,393,8,1,distractor,distractor,3,grün,23,1,0.56875,CR,NaN
1,393,8,1,distractor,distractor,3,grün,23,2,1.52708333333333,CR,NaN
1,394,8,3,target,target_primed,3,grün,23,1,1.47708333333333,miss,NaN
1,395,8,1,distractor,distractor,3,grün,23,1,0.785416666666667,CR,NaN
1,395,8,1,distractor,distractor,3,grün,23,2,1.69375,CR,NaN
1,396,8,1,distractor,distractor,3,grün,23,1,1.35208333333333,CR,NaN
1,399,8,3,distractor,distractor,2,blau,20,1,0.402083333333333,CR,NaN
1,403,9,2,target,target_primed,2,blau,20,1,0.702083333333333,hit,593.012348810832
1,403,9,2,target,target_primed,2,blau,20,2,1.55208333333333,hit,596.138636271159
1,404,9,1,target,target_primed,1,orange,17,1,0.235416666666667,hit,634.321387608846
1,404,9,1,distractor,distractor,3,grün,23,2,1.21875,FA_proper,971.134614944458
1,405,9,2,distractor,distractor,1,orange,17,1,0.76875,CR,NaN
1,405,9,2,distractor,distractor,1,orange,17,2,1.59375,CR,NaN
1,412,9,1,target,target_nonprimed,2,blau,20,1,1.00208333333333,hit,840.890693664551
1,415,9,2,distractor,distractor,1,orange,17,1,1.59375,CR,NaN
1,417,9,2,target,target_primed,2,blau,20,1,0.502083333333333,hit,830.470848083496
1,418,9,3,distractor,distractor,2,blau,20,1,0.202083333333333,CR,NaN
1,419,9,1,target,target_nonprimed,2,blau,20,1,0.202083333333333,hit,863.860925038656
1,419,9,1,target,target_nonprimed,2,blau,20,2,1.45208333333333,miss,NaN
1,420,9,1,distractor,distractor,3,grün,23,1,0.477083333333334,CR,NaN
1,420,9,1,distractor,distractor,3,grün,23,2,1.65208333333333,FA_proper,954.562520980835
1,421,9,2,target,target_nonprimed,3,grün,23,1,0.527083333333334,miss,NaN
1,421,9,2,target,target_primed,2,blau,20,2,1.60208333333333,hit,573.447338740031
1,422,9,3,target,target_primed,3,grün,23,1,0.785416666666667,miss,NaN
1,422,9,3,distractor,distractor,2,blau,20,2,1.60208333333333,FA_proper,680.652586619059
1,423,9,1,target,target_primed,1,orange,17,1,0.29375,hit,492.521667480469
1,423,9,1,distractor,distractor,3,grün,23,2,1.61041666666667,FA_proper,551.901658376058
1,426,9,1,target,target_primed,1,orange,17,1,0.29375,hit,551.30565961202
1,428,9,1,distractor,distractor,3,grün,23,1,1.65208333333333,CR,NaN
1,432,9,1,distractor,distractor,3,grün,23,1,0.69375,FA_proper,665.248775482178
1,432,9,1,target,target_nonprimed,2,blau,20,2,1.60208333333333,hit,752.051703135173
1,437,9,3,distractor,distractor,2,blau,20,1,1.15208333333333,FA_proper,488.355414072672
1,440,9,3,target,target_primed,3,grün,23,1,1.26041666666667,hit,953.40747833252
1,441,9,3,distractor,distractor,2,blau,20,1,0.752083333333333,CR,NaN
1,451,10,3,distractor,distractor,2,blau,20,1,0.452083333333333,CR,NaN
1,454,10,1,distractor,distractor,3,grün,23,1,0.652083333333334,CR,NaN
1,454,10,1,target,target_nonprimed,2,blau,20,2,1.55208333333333,hit,775.905783971151
1,456,10,3,distractor,distractor,2,blau,20,1,1.35208333333333,FA_proper,602.057218551636
1,461,10,2,target,target_primed,2,blau,20,1,0.302083333333333,hit,632.653411229452
1,466,10,2,target,target_primed,2,blau,20,1,0.252083333333333,hit,707.13988939921
1,466,10,2,target,target_nonprimed,3,grün,23,2,1.43541666666667,miss,NaN
1,467,10,2,distractor,distractor,1,orange,17,1,0.235416666666667,CR,NaN
1,467,10,2,target,target_primed,2,blau,20,2,1.35208333333333,hit,1017.760181427
1,471,10,3,distractor,distractor,2,blau,20,1,0.902083333333333,FA_proper,641.600275039673
1,473,10,2,target,target_primed,2,blau,20,1,0.652083333333333,hit,690.442752838135
1,473,10,2,distractor,distractor,1,orange,17,2,1.46875,CR,NaN
1,474,10,1,target,target_primed,1,orange,17,1,0.29375,hit,692.86626180013
1,474,10,1,target,target_primed,1,orange,17,2,1.35208333333333,hit,511.568069458008
1,475,10,1,distractor,distractor,3,grün,23,1,1.00208333333333,CR,NaN
1,476,10,1,target,target_nonprimed,2,blau,20,1,0.702083333333333,hit,607.172393798828
1,476,10,1,target,target_nonprimed,2,blau,20,2,1.50208333333333,hit,574.249601364135
1,487,10,2,distractor,distractor,1,orange,17,1,0.76875,FA_proper,574.704996744792
1,492,10,1,target,target_primed,1,orange,17,1,0.46875,hit,559.846687316894
1,492,10,1,distractor,distractor,3,grün,23,2,1.35208333333333,CR,NaN
1,495,10,2,distractor,distractor,1,orange,17,1,0.235416666666667,FA_proper,587.666177749634
1,495,10,2,target,target_primed,2,blau,20,2,1.35208333333333,hit,710.906060536702
1,496,10,1,distractor,distractor,3,grün,23,1,1.26041666666667,CR,NaN
1,498,10,3,target,target_nonprimed,1,orange,17,1,0.46875,hit,1237.6762231191
1,499,10,1,distractor,distractor,3,grün,23,1,0.260416666666667,CR,NaN
1,499,10,1,distractor,distractor,3,grün,23,2,1.21875,CR,NaN
1,501,11,3,target,target_nonprimed,1,orange,17,1,0.235416666666667,hit,1132.31027921041
1,501,11,3,distractor,distractor,2,blau,20,2,1.60208333333333,CR,NaN
1,507,11,3,distractor,distractor,2,blau,20,1,1.30208333333333,CR,NaN
1,510,11,1,target,target_nonprimed,2,blau,20,1,0.302083333333333,hit,636.091375350952
1,510,11,1,distractor,distractor,3,grün,23,2,1.65208333333333,CR,NaN
1,511,11,3,target,target_primed,3,grün,23,1,1.21875,hit,951.300064722697
1,514,11,3,distractor,distractor,2,blau,20,1,0.252083333333333,CR,NaN
1,514,11,3,distractor,distractor,2,blau,20,2,1.20208333333333,FA_proper,762.646373112997
1,519,11,1,target,target_nonprimed,2,blau,20,1,1.15208333333333,hit,685.967079798381
1,526,11,1,distractor,distractor,3,grün,23,1,1.43541666666667,CR,NaN
1,528,11,1,target,target_primed,1,orange,17,1,0.235416666666667,hit,720.601511001587
1,528,11,1,distractor,distractor,3,grün,23,2,1.35208333333333,FA_proper,566.953023274739
1,529,11,2,distractor,distractor,1,orange,17,1,0.410416666666667,CR,NaN
1,531,11,3,target,target_primed,3,grün,23,1,0.260416666666667,hit,822.477801640828
1,531,11,3,target,target_nonprimed,1,orange,17,2,1.59375,hit,604.306840896606
1,534,11,1,target,target_nonprimed,2,blau,20,1,0.252083333333333,hit,1084.79731877645
1,537,11,1,distractor,distractor,3,grün,23,1,0.610416666666667,CR,NaN
1,537,11,1,distractor,distractor,3,grün,23,2,1.47708333333333,CR,NaN
1,538,11,2,distractor,distractor,1,orange,17,1,0.352083333333334,CR,NaN
1,538,11,2,distractor,distractor,1,orange,17,2,1.23541666666667,CR,NaN
1,543,11,2,distractor,distractor,1,orange,17,1,0.29375,CR,NaN
1,543,11,2,target,target_nonprimed,3,grün,23,2,1.35208333333333,miss,NaN
1,544,11,1,distractor,distractor,3,grün,23,1,0.477083333333334,CR,NaN
1,546,11,1,target,target_nonprimed,2,blau,20,1,1.25208333333333,hit,1055.89197476705
1,547,11,3,target,target_primed,3,grün,23,1,0.610416666666667,hit,674.072821935018
1,547,11,3,target,target_nonprimed,1,orange,17,2,1.53541666666667,hit,655.280860265096
1,549,11,3,distractor,distractor,2,blau,20,1,0.502083333333333,CR,NaN
1,549,11,3,distractor,distractor,2,blau,20,2,1.65208333333333,CR,NaN
