amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subtraction_induced;subtraction_evoked;subjects;condition;time;RDK_id;RDK_position;RDK_freq;RDK_color;RDK_isattended;RDK_isprimed;RDK_electrodes
5.6635558788593;2.65027018975929;0;0;0;0;2;3;[-1 0] ;RDK3;center;20;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.39917511347483;1.92797614517208;-8.35911164372676;2.51716459377582;-0.492490943366959;0.0473387389272979;2;1;[0.5 1.5] ;RDK1;center;17;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.22720511566252;1.03624426332143;5.98741118922488;-31.7016640700703;0.295293809394159;-0.480987817390695;2;1;[0.5 1.5] ;RDK2;center;23;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.72823517139141;2.32078150302701;-7.69123327035751;-22.4983015625604;-0.477280701405904;-0.673709649835113;2;1;[0.5 1.5] ;RDK3;center;20;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.75622970818062;1.568394210917;-14.8931216288555;18.5025581712075;-0.832307668832633;0.244883364297934;2;2;[0.5 1.5] ;RDK1;center;17;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.21119428104197;1.80181236309413;17.0194531949784;28.3628495767384;0.757922505485941;0.398125572846486;2;2;[0.5 1.5] ;RDK2;center;23;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.416691150891;2.43115773109289;-5.75897557281616;13.6425669301151;-0.331008626159126;0.291855710057112;2;2;[0.5 1.5] ;RDK3;center;20;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.98585456927147;1.19087067740203;-12.2160626184828;-41.6494517304798;-0.69383435559696;-0.850019618780655;2;3;[0.5 1.5] ;RDK1;center;17;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.78670841984495;1.06765601814851;6.99045343093911;-29.441150307242;0.312749981174807;-0.445486589472675;2;3;[0.5 1.5] ;RDK2;center;23;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.13059036548321;3.18171082340049;8.24631197455363;20.0523190312705;0.467034486623911;0.531440633641192;2;3;[0.5 1.5] ;RDK3;center;20;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.16792859974697;1.39687094370113;-12.2840882377297;-25.7235371867687;-0.723737457094813;-0.48376646254366;2;1;[1 2] ;RDK1;center;17;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.42173980961185;1.3889915772091;9.93181898305668;-8.45226680435273;0.489828503343481;-0.128240503503021;2;1;[1 2] ;RDK2;center;23;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.96909534578493;2.4324621861503;-3.80984485188042;-18.768763640348;-0.236420527012391;-0.562028966711823;2;1;[1 2] ;RDK3;center;20;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.87726271646263;1.51068034150897;-12.727384869541;14.1418935377843;-0.711274660550631;0.187169494889897;2;2;[1 2] ;RDK1;center;17;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.9088324611709;1.40734956074043;10.2297975191056;0.260939300578911;0.455560685614863;0.00366277049279073;2;2;[1 2] ;RDK2;center;23;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.69288085339337;2.29038563987912;-0.953754123965234;7.06228561267819;-0.0548189236567564;0.151083618843344;2;2;[1 2] ;RDK3;center;20;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.01929074913792;1.34585430089539;-11.6273652389476;-34.0555294220031;-0.660398175730507;-0.695035995287302;2;3;[1 2] ;RDK1;center;17;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.90136700833338;1.2936650089611;9.55325302016614;-14.5047530586117;0.427408569663234;-0.219477598660091;2;3;[1 2] ;RDK2;center;23;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.03033048302464;3.02303512456149;6.4760481226013;14.0651672513455;0.366774604165343;0.372764934802197;2;3;[1 2] ;RDK3;center;20;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.46557053729627;4.66235510475889;0;0;0;0;3;1;[-1 0] ;RDK1;center;23;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
12.442680009018;9.58208825320182;0;0;0;0;3;1;[-1 0] ;RDK2;center;17;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.8557888967751;2.81323513829496;0;0;0;0;3;1;[-1 0] ;RDK3;center;20;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.80617203797109;4.87707942618421;0;0;0;0;3;2;[-1 0] ;RDK1;center;23;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
11.861428232588;8.8167356118648;0;0;0;0;3;2;[-1 0] ;RDK2;center;17;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.70495752611104;2.50297162783216;0;0;0;0;3;2;[-1 0] ;RDK3;center;20;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.53750571837792;4.59633655846119;0;0;0;0;3;3;[-1 0] ;RDK1;center;23;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
12.2326706118838;9.4369703323178;0;0;0;0;3;3;[-1 0] ;RDK2;center;17;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.71898373626393;2.49533274082037;0;0;0;0;3;3;[-1 0] ;RDK3;center;20;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.73947288863052;5.12719989105089;4.23632144687403;9.97017120848489;0.27390235133425;0.464844786291997;3;1;[0.5 1.5] ;RDK1;center;23;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
10.2830629687337;8.20684984873032;-17.3565263971996;-14.3521784409778;-2.15961704028429;-1.37523840447149;3;1;[0.5 1.5] ;RDK2;center;17;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.05170464092458;2.36386211128277;-13.7314419973942;-15.9735324251832;-0.804084255850526;-0.449373027012193;3;1;[0.5 1.5] ;RDK3;center;20;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.09803255916347;4.33908329595476;-10.4043723087951;-11.0311127463097;-0.708139478807619;-0.537996130229453;3;2;[0.5 1.5] ;RDK1;center;23;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
10.5723693949231;8.30205093262464;-10.8676528019059;-5.83758776374722;-1.2890588376649;-0.514684679240164;3;2;[0.5 1.5] ;RDK2;center;17;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.47156630465265;2.97032738252152;-4.09102469896019;18.6720356512443;-0.23339122145839;0.467355754689352;3;2;[0.5 1.5] ;RDK3;center;20;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.07040184771521;5.32278772985794;8.15136769730445;15.8050038798717;0.532896129337288;0.726451171396752;3;3;[0.5 1.5] ;RDK1;center;23;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
9.27241725188035;7.05203146722234;-24.1995673220171;-25.2722937670792;-2.96025336000341;-2.38493886509547;3;3;[0.5 1.5] ;RDK2;center;17;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.60264174331575;3.11764312072618;-2.03431235886299;24.9389738581004;-0.116341992948182;0.622310379905814;3;3;[0.5 1.5] ;RDK3;center;20;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.47754239753859;4.68590324059041;0.185163245428277;0.505069547522785;0.0119718602423129;0.0235481358315113;3;1;[1 2] ;RDK1;center;23;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
11.4274099931209;9.07170258965013;-8.15957667609629;-5.32645546633478;-1.01527001589713;-0.510385663551691;3;1;[1 2] ;RDK2;center;17;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.1734370310631;2.37034063896484;-11.6526035644452;-15.7432449673778;-0.682351865712002;-0.442894499330126;3;1;[1 2] ;RDK3;center;20;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.45069802583322;4.58037521535828;-5.22281849701578;-6.08364524951083;-0.35547401213787;-0.296704210825926;3;2;[1 2] ;RDK1;center;23;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
10.4565752949235;7.80971737937814;-11.8438767247676;-11.421667574238;-1.40485293766451;-1.00701823248666;3;2;[1 2] ;RDK2;center;17;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.02137749576004;3.55066619399031;5.54640360074166;41.8580280538602;0.316419969649004;1.04769456615815;3;2;[1 2] ;RDK3;center;20;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.47470556913748;5.71359633482419;14.335740435759;24.3076146002906;0.937199850759563;1.11725977636301;3;3;[1 2] ;RDK1;center;23;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
10.0953925883276;7.45001738769768;-17.4718840338906;-21.0549877201119;-2.13727802355614;-1.98695294462012;3;3;[1 2] ;RDK2;center;17;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.37842471500826;2.48283027297646;-5.95488703869181;-0.501034096150133;-0.340559021255673;-0.0125024678439076;3;3;[1 2] ;RDK3;center;20;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.16041863599473;3.42559552157419;0;0;0;0;4;1;[-1 0] ;RDK1;center;17;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.20181942691464;5.28690304928983;0;0;0;0;4;1;[-1 0] ;RDK2;center;20;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.22871855306908;1.98899892625019;0;0;0;0;4;1;[-1 0] ;RDK3;center;23;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.94692822179851;3.60304548260728;0;0;0;0;4;2;[-1 0] ;RDK1;center;17;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.20216550488444;5.05117534145096;0;0;0;0;4;2;[-1 0] ;RDK2;center;20;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.29359421222168;1.99053963031289;0;0;0;0;4;2;[-1 0] ;RDK3;center;23;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.99252874047093;3.45004809431776;0;0;0;0;4;3;[-1 0] ;RDK1;center;17;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.1349559450996;5.1231553984817;0;0;0;0;4;3;[-1 0] ;RDK2;center;20;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.20115751627634;2.04862404821892;0;0;0;0;4;3;[-1 0] ;RDK3;center;23;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
